State,District,Year,final_annual
BIHAR,ARARIA,1923,1081.894
BIHAR,ARARIA,1924,1516.978
BIHAR,ARARIA,1925,1326.938
BIHAR,ARARIA,1926,1514.568
BIHAR,ARARIA,1927,1268.233
BIHAR,ARARIA,1928,1523.483
BIHAR,ARARIA,1929,1435.703
BIHAR,ARARIA,1930,1182.93
BIHAR,ARARIA,1931,1609.724
BIHAR,ARARIA,1932,1233.864
BIHAR,ARARIA,1933,1603.203
BIHAR,ARARIA,1934,1568.029
BIHAR,ARARIA,1935,1289.46
BIHAR,ARARIA,1936,1754.425
BIHAR,ARARIA,1937,1341.866
BIHAR,ARARIA,1938,1574.978
BIHAR,ARARIA,1939,1497.949
BIHAR,ARARIA,1940,1426.243
BIHAR,ARARIA,1941,1342.972
BIHAR,ARARIA,1942,1486.384
BIHAR,ARARIA,1943,1384.689
BIHAR,ARARIA,1944,1310.628
BIHAR,ARARIA,1945,1444.559
BIHAR,ARARIA,1946,1538.902
BIHAR,ARARIA,1947,1458.997
BIHAR,ARARIA,1948,1541.966
BIHAR,ARARIA,1949,1735.381
BIHAR,ARARIA,1950,1265.165
BIHAR,ARARIA,1951,1556.912
BIHAR,ARARIA,1952,1559.53
BIHAR,ARARIA,1953,1410.768
BIHAR,ARARIA,1954,1540.441
BIHAR,ARARIA,1955,1575.402
BIHAR,ARARIA,1956,1672.843
BIHAR,ARARIA,1957,991.308
BIHAR,ARARIA,1958,1406.258
BIHAR,ARARIA,1959,1628.94
BIHAR,ARARIA,1960,1095.749
BIHAR,ARARIA,1961,1201.884
BIHAR,ARARIA,1962,1289.75
BIHAR,ARARIA,1963,1338.02
BIHAR,ARARIA,1964,1124.182
BIHAR,ARARIA,1965,995.821
BIHAR,ARARIA,1966,1011.841
BIHAR,ARARIA,1967,1064.828
BIHAR,ARARIA,1968,1419.268
BIHAR,ARARIA,1969,1225.371
BIHAR,ARARIA,1970,1369.847
BIHAR,ARARIA,1971,1439.925
BIHAR,ARARIA,1972,1200.175
BIHAR,ARARIA,1973,1699.973
BIHAR,ARARIA,1974,1638.467
BIHAR,ARARIA,1975,1594.961
BIHAR,ARARIA,1976,1338.287
BIHAR,ARARIA,1977,1113.215
BIHAR,ARARIA,1978,1377.112
BIHAR,ARARIA,1979,1429.851
BIHAR,ARARIA,1980,1240.034
BIHAR,ARARIA,1981,1184.144
BIHAR,ARARIA,1982,919.388
BIHAR,ARARIA,1983,1506.099
BIHAR,ARARIA,1984,2022.469
BIHAR,ARARIA,1985,1080.081
BIHAR,ARARIA,1986,1149.888
BIHAR,ARARIA,1987,2123.945
BIHAR,ARARIA,1988,1592.84
BIHAR,ARARIA,1989,1525.516
BIHAR,ARARIA,1990,1337.608
BIHAR,ARARIA,1991,1361.562
BIHAR,ARARIA,1992,1048.845
BIHAR,ARARIA,1993,1138.512
BIHAR,ARARIA,1994,1132.751
BIHAR,ARARIA,1995,1108.348
BIHAR,ARARIA,1996,1091.871
BIHAR,ARARIA,1997,1243.33
BIHAR,ARARIA,1998,1399.094
BIHAR,ARARIA,1999,1247.589
BIHAR,ARARIA,2000,1044.784
BIHAR,ARARIA,2001,1066.516
BIHAR,ARARIA,2002,1195.294
BIHAR,ARARIA,2003,1573.730369
BIHAR,ARARIA,2004,1932.3
BIHAR,ARARIA,2005,1383.2
BIHAR,ARARIA,2006,1303.5
BIHAR,ARARIA,2007,1233.1
BIHAR,ARARIA,2008,1700.7
BIHAR,ARARIA,2009,1384.3
BIHAR,ARARIA,2010,1456.9
BIHAR,ARARIA,2011,1275.234203
BIHAR,ARARIA,2012,1200.028978
BIHAR,ARARIA,2013,1992.8
BIHAR,ARARIA,2014,1281.5
BIHAR,ARARIA,2015,1115.3
BIHAR,ARARIA,2016,2057.9
BIHAR,ARARIA,2017,1638.7
BIHAR,ARWAL,1901,646.9508901
BIHAR,ARWAL,1902,819.4394241
BIHAR,ARWAL,1903,690.4296856
BIHAR,ARWAL,1904,862.4426703
BIHAR,ARWAL,1905,1018.015235
BIHAR,ARWAL,1906,859.4535031
BIHAR,ARWAL,1907,765.226801
BIHAR,ARWAL,1908,501.0251826
BIHAR,ARWAL,1909,944.6447681
BIHAR,ARWAL,1910,950.0796175
BIHAR,ARWAL,1911,984.5229758
BIHAR,ARWAL,1912,767.2648695
BIHAR,ARWAL,1913,1039.211148
BIHAR,ARWAL,1914,719.9816794
BIHAR,ARWAL,1915,916.7232291
BIHAR,ARWAL,1916,1022.159308
BIHAR,ARWAL,1917,906.3290795
BIHAR,ARWAL,1918,959.0471191
BIHAR,ARWAL,1919,851.0294865
BIHAR,ARWAL,1920,763.5284105
BIHAR,ARWAL,1921,864.276932
BIHAR,ARWAL,1922,984.5229758
BIHAR,ARWAL,1923,667.6712535
BIHAR,ARWAL,1924,989.3464047
BIHAR,ARWAL,1925,809.4528883
BIHAR,ARWAL,1926,762.1017625
BIHAR,ARWAL,1927,747.427669
BIHAR,ARWAL,1928,849.0593536
BIHAR,ARWAL,1929,923.3809196
BIHAR,ARWAL,1930,757.0065912
BIHAR,ARWAL,1931,778.7459889
BIHAR,ARWAL,1932,629.6952431
BIHAR,ARWAL,1933,946.071416
BIHAR,ARWAL,1934,832.9586121
BIHAR,ARWAL,1935,842.6734055
BIHAR,ARWAL,1936,1068.287593
BIHAR,ARWAL,1937,887.5109133
BIHAR,ARWAL,1938,1023.585956
BIHAR,ARWAL,1939,844.5756028
BIHAR,ARWAL,1940,739.3433305
BIHAR,ARWAL,1941,830.9205436
BIHAR,ARWAL,1942,850.8936152
BIHAR,ARWAL,1943,794.7787948
BIHAR,ARWAL,1944,834.7928738
BIHAR,ARWAL,1945,844.3717959
BIHAR,ARWAL,1946,946.8187078
BIHAR,ARWAL,1947,741.924884
BIHAR,ARWAL,1948,882.6195488
BIHAR,ARWAL,1949,981.2620661
BIHAR,ARWAL,1950,764.0039598
BIHAR,ARWAL,1951,577.5886241
BIHAR,ARWAL,1952,819.8470378
BIHAR,ARWAL,1953,936.6283651
BIHAR,ARWAL,1954,713.6636669
BIHAR,ARWAL,1955,845.2549589
BIHAR,ARWAL,1956,1014.550519
BIHAR,ARWAL,1957,656.8694903
BIHAR,ARWAL,1958,793.0804043
BIHAR,ARWAL,1959,801.3685497
BIHAR,ARWAL,1960,847.7685768
BIHAR,ARWAL,1961,854.6980098
BIHAR,ARWAL,1962,800.3495155
BIHAR,ARWAL,1963,900.8942301
BIHAR,ARWAL,1964,762.5773119
BIHAR,ARWAL,1965,681.1904415
BIHAR,ARWAL,1966,521.0661899
BIHAR,ARWAL,1967,679.2882442
BIHAR,ARWAL,1968,774.5339806
BIHAR,ARWAL,1969,875.4183733
BIHAR,ARWAL,1970,730.1040865
BIHAR,ARWAL,1971,973.2456632
BIHAR,ARWAL,1972,487.7098015
BIHAR,ARWAL,1973,807.7544978
BIHAR,ARWAL,1974,839.1407533
BIHAR,ARWAL,1975,726.2996919
BIHAR,ARWAL,1976,789.2080741
BIHAR,ARWAL,1977,779.5612164
BIHAR,ARWAL,1978,876.9129569
BIHAR,ARWAL,1979,680.6469566
BIHAR,ARWAL,1980,850.6898084
BIHAR,ARWAL,1981,927.1173786
BIHAR,ARWAL,1982,634.1789939
BIHAR,ARWAL,1983,750.1450938
BIHAR,ARWAL,1984,968.8977837
BIHAR,ARWAL,1985,988.4632417
BIHAR,ARWAL,1986,898.1768054
BIHAR,ARWAL,1987,1128.003001
BIHAR,ARWAL,1988,908.5709549
BIHAR,ARWAL,1989,862.7144128
BIHAR,ARWAL,1990,841.9940493
BIHAR,ARWAL,1991,710.4027572
BIHAR,ARWAL,1992,541.854489
BIHAR,ARWAL,1993,820.8660721
BIHAR,ARWAL,1994,658.5678807
BIHAR,ARWAL,1995,755.3761364
BIHAR,ARWAL,1996,752.1831623
BIHAR,ARWAL,1997,885.6766516
BIHAR,ARWAL,1998,905.2421096
BIHAR,ARWAL,1999,952.9329134
BIHAR,ARWAL,2000,819.9829091
BIHAR,ARWAL,2001,847.1571562
BIHAR,ARWAL,2002,751.2320637
BIHAR,ARWAL,2003,919.7803319
BIHAR,ARWAL,2004,779.7650232
BIHAR,ARWAL,2005,616.71954
BIHAR,ARWAL,2006,715.2261861
BIHAR,ARWAL,2007,1087.105759
BIHAR,ARWAL,2008,813.6648966
BIHAR,ARWAL,2009,604.1514507
BIHAR,ARWAL,2010,427.4509083
BIHAR,ARWAL,2011,745.3216649
BIHAR,ARWAL,2012,701.3673201
BIHAR,ARWAL,2013,999.2
BIHAR,ARWAL,2014,485.3
BIHAR,ARWAL,2015,805.6
BIHAR,ARWAL,2016,1226.2
BIHAR,ARWAL,2017,551.8
BIHAR,AURANGABAD_BR,1901,886.165
BIHAR,AURANGABAD_BR,1902,829.521
BIHAR,AURANGABAD_BR,1903,671.076
BIHAR,AURANGABAD_BR,1904,1181.924
BIHAR,AURANGABAD_BR,1905,1145.844
BIHAR,AURANGABAD_BR,1906,1264.026
BIHAR,AURANGABAD_BR,1907,1108.147
BIHAR,AURANGABAD_BR,1908,933.571
BIHAR,AURANGABAD_BR,1909,1093.66
BIHAR,AURANGABAD_BR,1910,1003.607
BIHAR,AURANGABAD_BR,1911,1254.784
BIHAR,AURANGABAD_BR,1912,792.962
BIHAR,AURANGABAD_BR,1913,1264.607
BIHAR,AURANGABAD_BR,1914,874.573
BIHAR,AURANGABAD_BR,1915,976.863
BIHAR,AURANGABAD_BR,1916,1180.429
BIHAR,AURANGABAD_BR,1917,1333.526
BIHAR,AURANGABAD_BR,1918,1050.379
BIHAR,AURANGABAD_BR,1919,1421.848
BIHAR,AURANGABAD_BR,1920,1230.358
BIHAR,AURANGABAD_BR,1921,1222.962
BIHAR,AURANGABAD_BR,1922,1485.839
BIHAR,AURANGABAD_BR,1923,1398.233
BIHAR,AURANGABAD_BR,1924,1097.194
BIHAR,AURANGABAD_BR,1925,1162.644
BIHAR,AURANGABAD_BR,1926,1093.475
BIHAR,AURANGABAD_BR,1927,1150.777
BIHAR,AURANGABAD_BR,1928,1024.95
BIHAR,AURANGABAD_BR,1929,1161.455
BIHAR,AURANGABAD_BR,1930,861.786
BIHAR,AURANGABAD_BR,1931,1289.221
BIHAR,AURANGABAD_BR,1932,1157.956
BIHAR,AURANGABAD_BR,1933,1113.139
BIHAR,AURANGABAD_BR,1934,1195.003
BIHAR,AURANGABAD_BR,1935,1274.137
BIHAR,AURANGABAD_BR,1936,1489.097
BIHAR,AURANGABAD_BR,1937,1199.237
BIHAR,AURANGABAD_BR,1938,1075.264
BIHAR,AURANGABAD_BR,1939,1227.106
BIHAR,AURANGABAD_BR,1940,1066.722
BIHAR,AURANGABAD_BR,1941,1143.697
BIHAR,AURANGABAD_BR,1942,1418.687
BIHAR,AURANGABAD_BR,1943,1450.759
BIHAR,AURANGABAD_BR,1944,1388.261
BIHAR,AURANGABAD_BR,1945,1035.768
BIHAR,AURANGABAD_BR,1946,1590.522
BIHAR,AURANGABAD_BR,1947,1117.667
BIHAR,AURANGABAD_BR,1948,1286.217
BIHAR,AURANGABAD_BR,1949,1261.969
BIHAR,AURANGABAD_BR,1950,1155.101
BIHAR,AURANGABAD_BR,1951,1006.885
BIHAR,AURANGABAD_BR,1952,901.011
BIHAR,AURANGABAD_BR,1953,1166.833
BIHAR,AURANGABAD_BR,1954,830.484
BIHAR,AURANGABAD_BR,1955,743.11
BIHAR,AURANGABAD_BR,1956,1493.723
BIHAR,AURANGABAD_BR,1957,973.143
BIHAR,AURANGABAD_BR,1958,1256.02
BIHAR,AURANGABAD_BR,1959,1080.474
BIHAR,AURANGABAD_BR,1960,1093.546
BIHAR,AURANGABAD_BR,1961,1204.26
BIHAR,AURANGABAD_BR,1962,979.741
BIHAR,AURANGABAD_BR,1963,1196.394
BIHAR,AURANGABAD_BR,1964,1311.81
BIHAR,AURANGABAD_BR,1965,766.117
BIHAR,AURANGABAD_BR,1966,567.91
BIHAR,AURANGABAD_BR,1967,1145.324
BIHAR,AURANGABAD_BR,1968,765.598
BIHAR,AURANGABAD_BR,1969,1128.204
BIHAR,AURANGABAD_BR,1970,1264.25
BIHAR,AURANGABAD_BR,1971,1691.99
BIHAR,AURANGABAD_BR,1972,1072.544
BIHAR,AURANGABAD_BR,1973,1096.948
BIHAR,AURANGABAD_BR,1974,1008.213
BIHAR,AURANGABAD_BR,1975,1012.9
BIHAR,AURANGABAD_BR,1976,1110.251
BIHAR,AURANGABAD_BR,1977,1413.558
BIHAR,AURANGABAD_BR,1978,1507.085
BIHAR,AURANGABAD_BR,1979,876.148
BIHAR,AURANGABAD_BR,1980,1065.386
BIHAR,AURANGABAD_BR,1981,883.136
BIHAR,AURANGABAD_BR,1982,1180.61
BIHAR,AURANGABAD_BR,1983,940.646
BIHAR,AURANGABAD_BR,1984,1174.919
BIHAR,AURANGABAD_BR,1985,1059.626
BIHAR,AURANGABAD_BR,1986,1065.207
BIHAR,AURANGABAD_BR,1987,1432.975
BIHAR,AURANGABAD_BR,1988,903.398
BIHAR,AURANGABAD_BR,1989,1017.139
BIHAR,AURANGABAD_BR,1990,1407.245
BIHAR,AURANGABAD_BR,1991,1170.512
BIHAR,AURANGABAD_BR,1992,492.623
BIHAR,AURANGABAD_BR,1993,706.417
BIHAR,AURANGABAD_BR,1994,1176.356
BIHAR,AURANGABAD_BR,1995,761.704
BIHAR,AURANGABAD_BR,1996,1133.152
BIHAR,AURANGABAD_BR,1997,839.776
BIHAR,AURANGABAD_BR,1998,852.751
BIHAR,AURANGABAD_BR,1999,804.546
BIHAR,AURANGABAD_BR,2000,618.027
BIHAR,AURANGABAD_BR,2001,687.849
BIHAR,AURANGABAD_BR,2002,799.927
BIHAR,AURANGABAD_BR,2003,1213.126109
BIHAR,AURANGABAD_BR,2004,696.6
BIHAR,AURANGABAD_BR,2005,557.0
BIHAR,AURANGABAD_BR,2006,704.0
BIHAR,AURANGABAD_BR,2007,1357.7
BIHAR,AURANGABAD_BR,2008,858.1
BIHAR,AURANGABAD_BR,2009,1032.6
BIHAR,AURANGABAD_BR,2010,569.6
BIHAR,AURANGABAD_BR,2011,983.0272945
BIHAR,AURANGABAD_BR,2012,925.0545792
BIHAR,AURANGABAD_BR,2013,750.6
BIHAR,AURANGABAD_BR,2014,671.2
BIHAR,AURANGABAD_BR,2015,935.3
BIHAR,AURANGABAD_BR,2016,1365.8
BIHAR,AURANGABAD_BR,2017,904.7
ASSAM,BAKSA,1901,1924.662033
ASSAM,BAKSA,1902,2273.99135
ASSAM,BAKSA,1903,1960.172687
ASSAM,BAKSA,1904,2052.14605
ASSAM,BAKSA,1905,2149.588517
ASSAM,BAKSA,1906,2051.606843
ASSAM,BAKSA,1907,1941.993697
ASSAM,BAKSA,1908,1754.580636
ASSAM,BAKSA,1909,1830.994017
ASSAM,BAKSA,1910,2224.076158
ASSAM,BAKSA,1911,2384.991029
ASSAM,BAKSA,1912,2113.307567
ASSAM,BAKSA,1913,2126.402602
ASSAM,BAKSA,1914,1805.420184
ASSAM,BAKSA,1915,2438.064436
ASSAM,BAKSA,1916,2003.617391
ASSAM,BAKSA,1917,1941.069341
ASSAM,BAKSA,1918,2393.156169
ASSAM,BAKSA,1919,1805.728303
ASSAM,BAKSA,1920,2020.949055
ASSAM,BAKSA,1921,2310.657448
ASSAM,BAKSA,1922,1742.332927
ASSAM,BAKSA,1923,1879.984854
ASSAM,BAKSA,1924,2073.175136
ASSAM,BAKSA,1925,1964.640405
ASSAM,BAKSA,1926,1934.752913
ASSAM,BAKSA,1927,2151.514258
ASSAM,BAKSA,1928,2029.191224
ASSAM,BAKSA,1929,2275.300853
ASSAM,BAKSA,1930,1964.794464
ASSAM,BAKSA,1931,2156.906331
ASSAM,BAKSA,1932,2225.154572
ASSAM,BAKSA,1933,1801.799792
ASSAM,BAKSA,1934,2368.583721
ASSAM,BAKSA,1935,2063.161286
ASSAM,BAKSA,1936,2057.692183
ASSAM,BAKSA,1937,1790.630498
ASSAM,BAKSA,1938,2146.430303
ASSAM,BAKSA,1939,1849.943303
ASSAM,BAKSA,1940,1888.458112
ASSAM,BAKSA,1941,2087.117497
ASSAM,BAKSA,1942,2062.082871
ASSAM,BAKSA,1943,2082.649779
ASSAM,BAKSA,1944,1944.458645
ASSAM,BAKSA,1945,2053.378524
ASSAM,BAKSA,1946,2064.008612
ASSAM,BAKSA,1947,2036.12389
ASSAM,BAKSA,1948,2453.701449
ASSAM,BAKSA,1949,2298.10162
ASSAM,BAKSA,1950,1842.856579
ASSAM,BAKSA,1951,2013.400153
ASSAM,BAKSA,1952,2196.345495
ASSAM,BAKSA,1953,1971.881189
ASSAM,BAKSA,1954,2202.353805
ASSAM,BAKSA,1955,2126.941809
ASSAM,BAKSA,1956,2159.06316
ASSAM,BAKSA,1957,1738.712535
ASSAM,BAKSA,1958,2023.105884
ASSAM,BAKSA,1959,1953.317051
ASSAM,BAKSA,1960,1804.18771
ASSAM,BAKSA,1961,1691.031202
ASSAM,BAKSA,1962,1768.522997
ASSAM,BAKSA,1963,1934.829942
ASSAM,BAKSA,1964,2102.60045
ASSAM,BAKSA,1965,1847.863504
ASSAM,BAKSA,1966,2148.587132
ASSAM,BAKSA,1967,1635.646906
ASSAM,BAKSA,1968,1949.46557
ASSAM,BAKSA,1969,1796.484749
ASSAM,BAKSA,1970,2348.170872
ASSAM,BAKSA,1971,1783.312684
ASSAM,BAKSA,1972,1832.611639
ASSAM,BAKSA,1973,2058.30842
ASSAM,BAKSA,1974,2621.703045
ASSAM,BAKSA,1975,1749.034504
ASSAM,BAKSA,1976,1506.699326
ASSAM,BAKSA,1977,2015.556982
ASSAM,BAKSA,1978,1549.758883
ASSAM,BAKSA,1979,1685.793188
ASSAM,BAKSA,1980,1763.362013
ASSAM,BAKSA,1981,1601.676845
ASSAM,BAKSA,1982,1834.999558
ASSAM,BAKSA,1983,2018.175989
ASSAM,BAKSA,1984,2431.825037
ASSAM,BAKSA,1985,2158.061775
ASSAM,BAKSA,1986,1997.223933
ASSAM,BAKSA,1987,2250.343257
ASSAM,BAKSA,1988,2512.475047
ASSAM,BAKSA,1989,2066.011382
ASSAM,BAKSA,1990,2134.644771
ASSAM,BAKSA,1991,2186.100556
ASSAM,BAKSA,1992,1740.715305
ASSAM,BAKSA,1993,2217.836759
ASSAM,BAKSA,1994,1634.029284
ASSAM,BAKSA,1995,2223.151802
ASSAM,BAKSA,1996,1900.243644
ASSAM,BAKSA,1997,1827.296596
ASSAM,BAKSA,1998,2159.217219
ASSAM,BAKSA,1999,1998.302348
ASSAM,BAKSA,2000,1915.726597
ASSAM,BAKSA,2001,1678.013196
ASSAM,BAKSA,2002,1843.087667
ASSAM,BAKSA,2003,1874.977929
ASSAM,BAKSA,2004,2306.497849
ASSAM,BAKSA,2005,1901.322059
ASSAM,BAKSA,2006,1462.484325
ASSAM,BAKSA,2007,2120.471322
ASSAM,BAKSA,2008,1802.26197
ASSAM,BAKSA,2009,1593.126557
ASSAM,BAKSA,2010,2088.658089
ASSAM,BAKSA,2011,1342.934358
ASSAM,BAKSA,2012,2010.010849
ASSAM,BAKSA,2013,1488.1
ASSAM,BAKSA,2014,1836.0
ASSAM,BAKSA,2015,2592.6
ASSAM,BAKSA,2016,1986.3
ASSAM,BAKSA,2017,2036.5
BIHAR,BANKA,1901,995.952
BIHAR,BANKA,1902,1196.491
BIHAR,BANKA,1903,1011.287
BIHAR,BANKA,1904,1311.584
BIHAR,BANKA,1905,1324.608
BIHAR,BANKA,1906,1202.981
BIHAR,BANKA,1907,1122.995
BIHAR,BANKA,1908,1108.226
BIHAR,BANKA,1909,1314.782
BIHAR,BANKA,1910,1286.262
BIHAR,BANKA,1911,1508.962
BIHAR,BANKA,1912,988.005
BIHAR,BANKA,1913,1484.263
BIHAR,BANKA,1914,1237.877
BIHAR,BANKA,1915,1192.734
BIHAR,BANKA,1916,1569.808
BIHAR,BANKA,1917,1431.805
BIHAR,BANKA,1918,1219.377
BIHAR,BANKA,1919,1384.303
BIHAR,BANKA,1920,1338.215
BIHAR,BANKA,1921,1233.601
BIHAR,BANKA,1922,1536.556
BIHAR,BANKA,1923,1049.617
BIHAR,BANKA,1924,1382.876
BIHAR,BANKA,1925,1401.522
BIHAR,BANKA,1926,1309.112
BIHAR,BANKA,1927,1204.28
BIHAR,BANKA,1928,1508.66
BIHAR,BANKA,1929,1227.188
BIHAR,BANKA,1930,1081.845
BIHAR,BANKA,1931,1439.342
BIHAR,BANKA,1932,1141.878
BIHAR,BANKA,1933,1367.595
BIHAR,BANKA,1934,1243.008
BIHAR,BANKA,1935,1350.927
BIHAR,BANKA,1936,1541.28
BIHAR,BANKA,1937,1300.851
BIHAR,BANKA,1938,1113.191
BIHAR,BANKA,1939,1478.464
BIHAR,BANKA,1940,1074.951
BIHAR,BANKA,1941,1473.312
BIHAR,BANKA,1942,1670.214
BIHAR,BANKA,1943,1644.114
BIHAR,BANKA,1944,1445.147
BIHAR,BANKA,1945,1409.424
BIHAR,BANKA,1946,1380.876
BIHAR,BANKA,1947,1274.351
BIHAR,BANKA,1948,1206.955
BIHAR,BANKA,1949,1514.729
BIHAR,BANKA,1950,1301.146
BIHAR,BANKA,1951,1511.727
BIHAR,BANKA,1952,1303.22
BIHAR,BANKA,1953,1306.858
BIHAR,BANKA,1954,1239.921
BIHAR,BANKA,1955,1058.559
BIHAR,BANKA,1956,1622.958
BIHAR,BANKA,1957,916.462
BIHAR,BANKA,1958,1423.934
BIHAR,BANKA,1959,1407.14
BIHAR,BANKA,1960,991.288
BIHAR,BANKA,1961,1262.882
BIHAR,BANKA,1962,1109.177
BIHAR,BANKA,1963,1299.991
BIHAR,BANKA,1964,1067.43
BIHAR,BANKA,1965,978.514
BIHAR,BANKA,1966,805.747
BIHAR,BANKA,1967,1070.64
BIHAR,BANKA,1968,1245.695
BIHAR,BANKA,1969,1234.944
BIHAR,BANKA,1970,1287.401
BIHAR,BANKA,1971,1898.388
BIHAR,BANKA,1972,923.787
BIHAR,BANKA,1973,1674.945
BIHAR,BANKA,1974,1125.038
BIHAR,BANKA,1975,996.555
BIHAR,BANKA,1976,1128.407
BIHAR,BANKA,1977,1533.707
BIHAR,BANKA,1978,1710.552
BIHAR,BANKA,1979,999.722
BIHAR,BANKA,1980,1096.451
BIHAR,BANKA,1981,1014.341
BIHAR,BANKA,1982,937.097
BIHAR,BANKA,1983,1161.953
BIHAR,BANKA,1984,1597.246
BIHAR,BANKA,1985,1012.27
BIHAR,BANKA,1986,1163.853
BIHAR,BANKA,1987,1090.043
BIHAR,BANKA,1988,1134.026
BIHAR,BANKA,1989,1166.048
BIHAR,BANKA,1990,1563.96
BIHAR,BANKA,1991,1217.985
BIHAR,BANKA,1992,856.091
BIHAR,BANKA,1993,1124.251
BIHAR,BANKA,1994,1022.321
BIHAR,BANKA,1995,980.988
BIHAR,BANKA,1996,1002.786
BIHAR,BANKA,1997,1036.543
BIHAR,BANKA,1998,1141.326
BIHAR,BANKA,1999,1085.605
BIHAR,BANKA,2000,857.4
BIHAR,BANKA,2001,888.148
BIHAR,BANKA,2002,946.122
BIHAR,BANKA,2003,1401.524263
BIHAR,BANKA,2004,1188.174569
BIHAR,BANKA,2005,939.7324218
BIHAR,BANKA,2006,1089.832886
BIHAR,BANKA,2007,1656.488017
BIHAR,BANKA,2008,1239.829832
BIHAR,BANKA,2009,920.581673
BIHAR,BANKA,2010,651.3324959
BIHAR,BANKA,2011,1135.691165
BIHAR,BANKA,2012,1068.715303
BIHAR,BANKA,2013,1105.8
BIHAR,BANKA,2014,1290.5
BIHAR,BANKA,2015,1004.9
BIHAR,BANKA,2016,1277.9
BIHAR,BANKA,2017,1205.4
ASSAM,BARPETA,1901,2386.765
ASSAM,BARPETA,1902,2712.294
ASSAM,BARPETA,1903,2820.54
ASSAM,BARPETA,1904,3152.717
ASSAM,BARPETA,1905,2576.568
ASSAM,BARPETA,1906,2394.756
ASSAM,BARPETA,1907,2881.456
ASSAM,BARPETA,1908,2344.009
ASSAM,BARPETA,1909,2695.544
ASSAM,BARPETA,1910,2373.23
ASSAM,BARPETA,1911,3052.052
ASSAM,BARPETA,1912,3044.919
ASSAM,BARPETA,1913,2768.239
ASSAM,BARPETA,1914,2740.918
ASSAM,BARPETA,1915,3257.437
ASSAM,BARPETA,1916,2284.664
ASSAM,BARPETA,1917,3357.59
ASSAM,BARPETA,1918,3210.349
ASSAM,BARPETA,1919,2446.166
ASSAM,BARPETA,1920,2394.349
ASSAM,BARPETA,1921,3206.015
ASSAM,BARPETA,1922,2464.55
ASSAM,BARPETA,1923,2428.205
ASSAM,BARPETA,1924,2813.99
ASSAM,BARPETA,1925,2617.576
ASSAM,BARPETA,1926,2076.845
ASSAM,BARPETA,1927,2804.512
ASSAM,BARPETA,1928,2482.113
ASSAM,BARPETA,1929,2939.768
ASSAM,BARPETA,1930,2839.116
ASSAM,BARPETA,1931,3204.969
ASSAM,BARPETA,1932,2325.487
ASSAM,BARPETA,1933,2381.175
ASSAM,BARPETA,1934,3450.643
ASSAM,BARPETA,1935,2351.764
ASSAM,BARPETA,1936,2679.81
ASSAM,BARPETA,1937,3121.403
ASSAM,BARPETA,1938,2857.757
ASSAM,BARPETA,1939,2350.147
ASSAM,BARPETA,1940,2885.063
ASSAM,BARPETA,1941,2935.255
ASSAM,BARPETA,1942,2839.326
ASSAM,BARPETA,1943,2962.922
ASSAM,BARPETA,1944,1921.788
ASSAM,BARPETA,1945,2822.769
ASSAM,BARPETA,1946,2728.625
ASSAM,BARPETA,1947,2964.12
ASSAM,BARPETA,1948,2954.817
ASSAM,BARPETA,1949,3296.752
ASSAM,BARPETA,1950,2300.424
ASSAM,BARPETA,1951,2714.426
ASSAM,BARPETA,1952,3145.068
ASSAM,BARPETA,1953,2538.488
ASSAM,BARPETA,1954,2688.034
ASSAM,BARPETA,1955,2894.344
ASSAM,BARPETA,1956,3289.638
ASSAM,BARPETA,1957,2587.034
ASSAM,BARPETA,1958,2502.813
ASSAM,BARPETA,1959,2564.623
ASSAM,BARPETA,1960,2504.037
ASSAM,BARPETA,1961,2739.898
ASSAM,BARPETA,1962,2092.674
ASSAM,BARPETA,1963,2745.734
ASSAM,BARPETA,1964,2772.567
ASSAM,BARPETA,1965,2871.441
ASSAM,BARPETA,1966,2600.747
ASSAM,BARPETA,1967,2365.217
ASSAM,BARPETA,1968,2888.36
ASSAM,BARPETA,1969,2758.093
ASSAM,BARPETA,1970,3036.137
ASSAM,BARPETA,1971,2536.295
ASSAM,BARPETA,1972,2384.988
ASSAM,BARPETA,1973,2965.375
ASSAM,BARPETA,1974,3727.038
ASSAM,BARPETA,1975,2519.007
ASSAM,BARPETA,1976,2504.194
ASSAM,BARPETA,1977,3664.162
ASSAM,BARPETA,1978,2708.65
ASSAM,BARPETA,1979,2303.031
ASSAM,BARPETA,1980,2877.763
ASSAM,BARPETA,1981,2146.056
ASSAM,BARPETA,1982,2581.458
ASSAM,BARPETA,1983,2880.998
ASSAM,BARPETA,1984,3575.341
ASSAM,BARPETA,1985,2738.28
ASSAM,BARPETA,1986,2549.629
ASSAM,BARPETA,1987,3150.021
ASSAM,BARPETA,1988,3518.741
ASSAM,BARPETA,1989,3261.041
ASSAM,BARPETA,1990,2892.526
ASSAM,BARPETA,1991,3304.69
ASSAM,BARPETA,1992,3025.604
ASSAM,BARPETA,1993,3433.02
ASSAM,BARPETA,1994,2497.13
ASSAM,BARPETA,1995,2782.863
ASSAM,BARPETA,1996,2797.031
ASSAM,BARPETA,1997,2263.777
ASSAM,BARPETA,1998,2588.559
ASSAM,BARPETA,1999,2951.904
ASSAM,BARPETA,2000,2723.101
ASSAM,BARPETA,2001,2705.043
ASSAM,BARPETA,2002,2651.927
ASSAM,BARPETA,2003,2611.63318
ASSAM,BARPETA,2004,3408.6
